MONTH,COL#,COLUMN,SUM
Jan-26,133,INSURANCE DEDUCTION,12364
Jan-26,134,FINE,0
Jan-26,135,ACCOMODATION,0
Jan-26,136,INSURANCE,45181
Jan-26,137,FLEXI DED,26961
Jan-26,138,FOOD DEDUCTIONS,509680
Jan-26,139,CONVEYANCE ALL DED,24532
Jan-26,140,LAUNDRY CHARGES,0
Jan-26,141,MEAL DEDUCTION,0
Jan-26,142,REFYNE ADVANCE,0
Jan-26,143,TOTALDEDUCTION,106244437
Jan-26,144,NETPAYABLE,259488916
Jan-26,145,BONUS_M,2381085
Jan-26,146,LEAVE_M,3962423
Jan-26,147,OT_M,10871491
Jan-26,148,OTESIC,62410
Jan-26,149,OTNET,10809081
Jan-26,150,FHAMOUNT,308795
Jan-26,151,FHESIC,2021
Jan-26,152,FHNET,306774
Jan-26,153,PHAMOUNT,2209831
Jan-26,154,PHESIC,13586
Jan-26,155,PHNET,2196245
Jan-26,156,PF COMPANY,29075695
Jan-26,157,ESIC COMPANY,7011349
Jan-26,158,LWF COMPANY,257092
Jan-26,159,LEAVE_PROVISION,2640814
Jan-26,160,BONUS_PROVISION,4560418
Jan-26,161,GRATUITY_PROVISION,3331
Jan-26,162,UNIFORM_PROVISION,0
Jan-26,163,ADMIN_FUND_PROVISION,0
Jan-26,164,PAID_HOLIDAY_PROVISION,0
Jan-26,165,CTC,336822273
Jan-26,166,BANK NAME AS PER EMPLOYEE,0
Jan-26,167,BANK BRANCH NAME AS PER EMPLOYEE,0
Jan-26,168,IFS CODE AS PER EMPLOYEE,0
Jan-26,169,BANK ACCOUNT NO AS PER EMPLOYEE,8572255793996234000
Jan-26,170,BANK NAME AS PER PAYMENT,0
Jan-26,171,BANK BRANCH NAME AS PER PAYMENT,0
Jan-26,172,IFS CODE AS PER PAYMENT,0
Jan-26,173,BANK ACCOUNT NO AS PER PAYMENT,8574787132202018000
Jan-26,174,PF NO,4002065632
Jan-26,175,ESIC NO,82894203569768
Jan-26,176,UAN NO,2014943009045202
Jan-26,177,LIN NO,0
Jan-26,178,SALARY STATUS,0
Jan-26,179,REMARK,0
Jan-26,180,AADHAR CARD,12285555422203704
Jan-26,181,ESIC_WCP,35590.5
Jan-26,182,SITEDIVISIONDAYS,565221
Jan-26,183,ESI SUB CODE,0
Jan-26,184,ECR pf,28227572
Jan-26,185,REVISED_BASIC,214225091
Jan-26,186,REVISED_DA,13286862
Jan-26,187,REVISED_ATTENDANCE_ALLOWANCE,165452143
Jan-26,188,REVISED_GROSS,392964100
Jan-26,189,ECR_PF,25669090
Jan-26,190,REVISED_PF,25669090
Jan-26,191,REVISED_OTHER_DEDUCTION,106201050.30999982
Jan-26,192,REVISED_TOTAL_DED,133475247.30999981
Jan-26,193,REVISED_NET_PAYABLE,259488916
Jan-26,194,RULE_APPLIED,0
Jan-26,195,12% OF (REVISED_BASIC+DA),27301434.35999978
Jan-26,196,DIFF (12%_PF vs REVISED_PF),1632344.359999991
Jan-26,197,REVISED_%,213959.71029999925
Jan-26,199,REVISED_ESIC,1605107
Jan-26,200,ESIC AS PER FUTURE,1605107
Jan-26,201,REVISED_GROSS_NEW,330412276.3333276
Jan-26,202,STATUTORY_EXCL_TOTAL,3105425.58
Jan-26,203,ESI_PCT_OF_GROSS_NEW,11984.966183219913
Jan-26,204,M8_STATUS,0
Jan-26,205,EXTRA_EXCL,46014954
Jan-26,206,ADJ_WORKING_DAYS,486746.39333301556
Jan-26,207,ADJ_DAYS_OLD_M10,478169
Jan-26,208,MONTHLY_PROJ_BASIC_DA,286147296.6299984
Jan-26,209,REVISED_ATTENDANCE_ALLOW_END,157587834
Jan-26,210,TOTAL_GROSS_PAID,372963943
Jan-26,211,PROJECTED_NET_PAYABLE_FULL_MONTH,326344496.5699949
Jan-26,212,DIFF_NET_vs_PROJECTED,-66855580.570000336
Jan-26,213,IS_BPD_ADJUSTED,0
Jan-26,214,ESI 0.75% OF GROSS_NEW (LIVE),1618077
Jan-26,215,ESI DIFF (0.75%calc - REVISED_ESIC),-59636
Jan-26,216,ESI_GN_TREATMENT,0
Jan-26,217,PROJECTED_GROSS_FULL_MONTH,461828266.4310692
Jan-26,218,PROJ_MINUS_GROSS_DIFF,90178272.64879064
Jan-26,219,FTE_TREATMENT,0
Jan-26,220,HJ_NEW (=GG-HK),112161077.78225806
Jan-26,221,HI_NEW (=HJ_NEW-PF-ESI),84968167.78225806
Jan-26,223,REVISED_GROSS_NEW_FORMULA,325531499
Feb-26,1,month,19862
Feb-26,2,ATTENDANCEDATE,0
Feb-26,3,MONTHATTENDANCEID,20911550213
Feb-26,4,BONUS_PAYINMONTHYEAR,3133576
Feb-26,5,BRANCHCODE,0
Feb-26,6,BRANCHNAME,0
Feb-26,7,CLIENTGROUPNAME,0
Feb-26,8,CUSTOMERLOCATIONCODE,2529986
Feb-26,9,SITECODE,67612286
Feb-26,10,SITENAME,0
Feb-26,11,SITESTATE,0
Feb-26,12,EMPOLDCODE,473109373687
Feb-26,13,EMPMASTERID,1440428675
Feb-26,14,EMPCODE,473109373687
Feb-26,15,FULLNAME,0
Feb-26,16,DOJ,0
Feb-26,17,DOB,0
Feb-26,18,GENDER,0
Feb-26,19,FATHER NAME,0
Feb-26,20,DESIGNATIONID,11843284
Feb-26,21,DESIGNATIONNAME,0
Feb-26,22,GROUPMASTERID,53269604
Feb-26,23,GROUP,0
Feb-26,24,DUTYID,40328
Feb-26,25,DUTYNAME,0
Feb-26,26,PF WAGES,222397523
Feb-26,27,ESI WAGES,214398168
Feb-26,28,NORMALDAYS,446227.99333248136
Feb-26,29,WEEKLYOFF,769
Feb-26,30,PAIDHOLIDAY,379
Feb-26,31,FESTIVALHOLIDAY,24
Feb-26,32,OTDAYS,8797.810367254317
Feb-26,33,OTHOURS,49203.12999999998
Feb-26,34,SPLOTDAYS,0
Feb-26,35,SPLOTHOURS,11
Feb-26,36,PL_AVAILED,611
Feb-26,37,CL_AVAILED,104
Feb-26,38,SL_AVAILED,20
Feb-26,39,FIXED_BASIC,230269829.2
Feb-26,40,FIXED_DA,16283141.51
Feb-26,41,FIXED_HRA,29944542.81999995
Feb-26,42,FIXED_CONVEYENCE,839419
Feb-26,43,FIXED_WASHING ALLOWANCE,3784539.6599999997
Feb-26,44,FIXED_OTHER ALLOWANCE,11886603
Feb-26,45,FIXED_OVERTIME,79800
Feb-26,46,FIXED_LEAVE WITH WAGES,12592793.59
Feb-26,47,FIXED_EX-GRATIA,0
Feb-26,48,FIXED_CCA,5723
Feb-26,49,FIXED_EDUCATIONAL ALLOWANCE,131188
Feb-26,50,FIXED_MEDICAL ALLOWANCE,21413
Feb-26,51,FIXED_PAID HOLIDAY,138597
Feb-26,52,FIXED_SPL ALLOWANCE,1603369
Feb-26,53,FIXED_GRATUITY,11597
Feb-26,54,FIXED_BONUS,8489200.019999776
Feb-26,55,FIXED_ATTIRE,0
Feb-26,56,FIXED_MEAL,0
Feb-26,57,FIXED_LTA,64382
Feb-26,58,FIXED_SITE ALLOWANCE,1568680
Feb-26,59,FIXED_PERFORMANCE ALLOWANCE,0
Feb-26,60,FIXED_RELIEVING CHARGES,0
Feb-26,61,FIXED_MOBILE ALLOWANCE,5136
Feb-26,62,FIXED_INCENTIVE ALLOWANCE,1462200
Feb-26,63,FIXED_UNIFORM COST,1300
Feb-26,64,FIXED_FOOD ALLOWANCE,0
Feb-26,65,FIXED_ADDITIONAL ALLOWANCE,31715
Feb-26,66,FIXED_VEHICLE REIMB,6200
Feb-26,67,FIXED_MOBILE REIMB,8912
Feb-26,68,FIXED_TRANSPORT ALLOWANCE,0
Feb-26,69,FIXED_NATIONAL HOLIDAY,38331
Feb-26,70,FIXED_FIXED CONVENYANCE,7000
Feb-26,71,FIXED_SERVICE WEIGHTAGE,70500
Feb-26,72,FIXED_VARIABLE / PERFORMANCE LINKED INCENTIVE,129811
Feb-26,73,FIXED_ATTENDACE AWARD,163522
Feb-26,74,FIXEDGROSS,319639444.8000027
Feb-26,75,BASIC,212960155
Feb-26,76,DA,13849156
Feb-26,77,HRA,25497693
Feb-26,78,CONVEYENCE,13232885
Feb-26,79,WASHING ALLOWANCE,9721816
Feb-26,80,OTHER ALLOWANCE,10347031
Feb-26,81,OVERTIME,36339
Feb-26,82,LEAVE WITH WAGES,10370940
Feb-26,83,EX-GRATIA,0
Feb-26,84,CCA,5723
Feb-26,85,EDUCATIONAL ALLOWANCE,128554
Feb-26,86,MEDICAL ALLOWANCE,20038
Feb-26,87,PAID HOLIDAY,106976
Feb-26,88,SPL ALLOWANCE,1524359
Feb-26,89,GRATUITY,10228
Feb-26,90,BONUS,6999573
Feb-26,91,ATTIRE,4912138
Feb-26,92,MEAL,0
Feb-26,93,LTA,4696905
Feb-26,94,SITE ALLOWANCE,1563942
Feb-26,95,PERFORMANCE ALLOWANCE,0
Feb-26,96,RELIEVING CHARGES,0
Feb-26,97,MOBILE ALLOWANCE,4975
Feb-26,98,INCENTIVE ALLOWANCE,1320400
Feb-26,99,UNIFORM COST,5437443
Feb-26,100,FOOD ALLOWANCE,0
Feb-26,101,ADDITIONAL ALLOWANCE,30754
Feb-26,102,VEHICLE REIMB,7776485
Feb-26,103,MOBILE REIMB,4164012
Feb-26,104,TRANSPORT ALLOWANCE,11237918
Feb-26,105,NATIONAL HOLIDAY,33667
Feb-26,106,FIXED CONVENYANCE,7000
Feb-26,107,SERVICE WEIGHTAGE,58099
Feb-26,108,VARIABLE / PERFORMANCE LINKED INCENTIVE,107654
Feb-26,109,ATTENDACE AWARD,138908
Feb-26,110,OT AMOUNT,1227957
Feb-26,111,WEEKLY OFF,0
Feb-26,112,BASIC DA ARREARS,0
Feb-26,113,OTHER ARREARS,0
Feb-26,114,EXTRA OT,2640
Feb-26,115,TRAVELLING ALLOWANCE,9765849
Feb-26,116,PAID LEAVE,0
Feb-26,117,NATIONAL /FESTIVAL HOLIDAY,0
Feb-26,118,ATTENDANCE ALW,2171622
Feb-26,119,FESTIVAL HOLIDAY,0
Feb-26,120,GROSS AMT,372555573
Feb-26,121,PF,26750772
Feb-26,122,ESIC,1616147
Feb-26,123,PT,865325
Feb-26,124,LWF,121626
Feb-26,125,UNIFORM,2000
Feb-26,126,ADVANCE,2384173
Feb-26,127,TDS,61100
Feb-26,128,EMPLOYEE WELFARE FUND,145020
Feb-26,129,OTHER DEDUCTION,731733
Feb-26,130,FOOD DEDUCTION,1594900
Feb-26,131,MOBILE DEDUCTION,0
Feb-26,132,PROFESSIONAL FEES,0
Feb-26,133,INSURANCE DEDUCTION,23571
Feb-26,134,FINE,0
Feb-26,135,ACCOMODATION,0
Feb-26,136,INSURANCE,48874
Feb-26,137,FLEXI DED,25250
Feb-26,138,FOOD DEDUCTIONS,508437
Feb-26,139,CONVEYANCE ALL DED,25821
Feb-26,140,LAUNDRY CHARGES,0
Feb-26,141,MEAL DEDUCTION,0
Feb-26,142,REFYNE ADVANCE,0
Feb-26,143,TOTALDEDUCTION,114947883
Feb-26,144,NETPAYABLE,257607690
Feb-26,145,BONUS_M,2337760
Feb-26,146,LEAVE_M,3964557
Feb-26,147,OT_M,9031192
Feb-26,148,OTESIC,52409
Feb-26,149,OTNET,8978783
Feb-26,150,FHAMOUNT,15441
Feb-26,151,FHESIC,127
Feb-26,152,FHNET,15314
Feb-26,153,PHAMOUNT,245590
Feb-26,154,PHESIC,1680
Feb-26,155,PHNET,243910
Feb-26,156,PF COMPANY,28978982
Feb-26,157,ESIC COMPANY,6969416
Feb-26,158,LWF COMPANY,260866
Feb-26,159,LEAVE_PROVISION,2689206
Feb-26,160,BONUS_PROVISION,4616208
Feb-26,161,GRATUITY_PROVISION,3194
Feb-26,162,UNIFORM_PROVISION,0
Feb-26,163,ADMIN_FUND_PROVISION,0
Feb-26,164,PAID_HOLIDAY_PROVISION,0
Feb-26,165,CTC,336029255
Feb-26,166,BANK NAME AS PER EMPLOYEE,0
Feb-26,167,BANK BRANCH NAME AS PER EMPLOYEE,0
Feb-26,168,IFS CODE AS PER EMPLOYEE,0
Feb-26,169,BANK ACCOUNT NO AS PER EMPLOYEE,8212947830604461000
Feb-26,170,BANK NAME AS PER PAYMENT,0
Feb-26,171,BANK BRANCH NAME AS PER PAYMENT,0
Feb-26,172,IFS CODE AS PER PAYMENT,0
Feb-26,173,BANK ACCOUNT NO AS PER PAYMENT,8212246638208976000
Feb-26,174,PF NO,3879661478
Feb-26,175,ESIC NO,74699997709258
Feb-26,176,UAN NO,1944316968032804
Feb-26,177,LIN NO,0
Feb-26,178,SALARY STATUS,0
Feb-26,179,REMARK,0
Feb-26,180,AADHAR CARD,11972503910582404
Feb-26,181,ESIC_WCP,34710.5
Feb-26,182,SITEDIVISIONDAYS,502492
Feb-26,183,ESI SUB CODE,0
Feb-26,184,ECR pf,27080365
Feb-26,185,ADJ_WORKING_DAYS,447723.16999946604
Feb-26,186,REVISED_BASIC,212714442
Feb-26,187,REVISED_DA,13838731
Feb-26,188,REVISED_ATTENDANCE_ALLOWANCE,168417220
Feb-26,189,REVISED_GROSS,394970396
Feb-26,190,ECR_PF,25462898
Feb-26,191,REVISED_PF,25462898
Feb-26,192,REVISED_OTHER_DEDUCTION,110329123.86999916
Feb-26,193,REVISED_TOTAL_DED,137362900.67
Feb-26,194,REVISED_NET_PAYABLE,257607690
Feb-26,195,RULE_APPLIED,0
Feb-26,196,12% OF (REVISED_BASIC+DA),27186380.760000337
Feb-26,197,DIFF (12%_PF vs REVISED_PF),1723482.759999974
Feb-26,198,REVISED_%,212428.69619999555
Feb-26,199,REVISED_ESIC,1570879
Feb-26,200,ESIC AS PER FUTURE,1570879
Feb-26,201,REVISED_GROSS_NEW,334720607.9999961
Feb-26,202,STATUTORY_EXCL_TOTAL,3180144
Feb-26,203,ESI_PCT_OF_GROSS_NEW,11811.763665211021
Feb-26,204,M8_STATUS,0
Feb-26,205,EXTRA_EXCL,45199820
Feb-26,206,ADJ_WORKING_DAYS,447323
Feb-26,207,ADJ_DAYS_OLD_M10,446069
Feb-26,208,MONTHLY_PROJ_BASIC_DA,280535329.9000042
Feb-26,210,REVISED_ATTENDANCE_ALLOW_END,155227205
Feb-26,211,TOTAL_GROSS_PAID,372650931
Feb-26,212,PROJECTED_NET_PAYABLE_FULL_MONTH,315917728.9500011
Feb-26,213,DIFF_NET_vs_PROJECTED,-58310038.94999995
Feb-26,214,IS_BPD_ADJUSTED,0
Feb-26,215,ESI 0.75% OF GROSS_NEW (LIVE),1581138
Feb-26,216,ESI DIFF (0.75%calc - REVISED_ESIC),-69285
Feb-26,217,ESI_GN_TREATMENT,0
Feb-26,218,PROJECTED_GROSS_FULL_MONTH,493401252.4734843
Feb-26,219,PROJ_MINUS_GROSS_DIFF,117730663.4734897
Feb-26,220,FTE_TREATMENT,0
Feb-26,221,HJ_NEW (=GG-HK),118062899
Feb-26,222,HI_NEW (=HJ_NEW-PF-ESI),91029122.2
Feb-26,224,REVISED_GROSS_NEW_FORMULA,324024945
Mar-26,1,month,20749
Mar-26,2,ATTENDANCEDATE,0
Mar-26,3,MONTHATTENDANCEID,22291523368
Mar-26,4,BONUS_PAYINMONTHYEAR,35322558
Mar-26,5,BRANCHCODE,0
Mar-26,6,BRANCHNAME,0
Mar-26,7,CLIENTGROUPNAME,0
Mar-26,8,CUSTOMERLOCATIONCODE,2644921
Mar-26,9,SITECODE,71162430
Mar-26,10,SITENAME,0
Mar-26,11,SITESTATE,0
Mar-26,12,EMPOLDCODE,496752476324
Mar-26,13,EMPMASTERID,1535401474
Mar-26,14,EMPCODE,496752476324
Mar-26,15,FULLNAME,0
Mar-26,16,DOJ,0
Mar-26,17,DOB,0
Mar-26,18,GENDER,0
Mar-26,19,FATHER NAME,0
Mar-26,20,DESIGNATIONID,12477139
Mar-26,21,DESIGNATIONNAME,0
Mar-26,22,GROUPMASTERID,56058286
Mar-26,23,GROUP,0
Mar-26,24,DUTYID,42127
Mar-26,25,DUTYNAME,0
Mar-26,26,PF WAGES,225179028
Mar-26,27,ESI WAGES,218388163
Mar-26,28,NORMALDAYS,474597.1766703225
Mar-26,29,WEEKLYOFF,571
Mar-26,30,PAIDHOLIDAY,2
Mar-26,31,FESTIVALHOLIDAY,1043
Mar-26,32,OTDAYS,12686.692387856245
Mar-26,33,OTHOURS,50375.08000152587
Mar-26,34,SPLOTDAYS,0
Mar-26,35,SPLOTHOURS,10
Mar-26,36,PL_AVAILED,542
Mar-26,37,CL_AVAILED,164
Mar-26,38,SL_AVAILED,101
Mar-26,39,FIXED_BASIC,238273486.35
Mar-26,40,FIXED_DA,16818663.509999998
Mar-26,41,FIXED_HRA,31347025.39000001
Mar-26,42,FIXED_CONVEYENCE,839392
Mar-26,43,FIXED_WASHING ALLOWANCE,3977151.0399999996
Mar-26,44,FIXED_OTHER ALLOWANCE,12377818
Mar-26,45,FIXED_OVERTIME,39900
Mar-26,46,FIXED_LEAVE WITH WAGES,13263518.59
Mar-26,47,FIXED_EX-GRATIA,0
Mar-26,48,FIXED_CCA,5723
Mar-26,49,FIXED_EDUCATIONAL ALLOWANCE,133148
Mar-26,50,FIXED_MEDICAL ALLOWANCE,23613
Mar-26,51,FIXED_PAID HOLIDAY,164234
Mar-26,52,FIXED_SPL ALLOWANCE,1661202
Mar-26,53,FIXED_GRATUITY,10841
Mar-26,54,FIXED_BONUS,8844843.539999772
Mar-26,55,FIXED_ATTIRE,0
Mar-26,56,FIXED_MEAL,0
Mar-26,57,FIXED_LTA,50323
Mar-26,58,FIXED_SITE ALLOWANCE,1570004
Mar-26,59,FIXED_PERFORMANCE ALLOWANCE,0
Mar-26,60,FIXED_RELIEVING CHARGES,0
Mar-26,61,FIXED_MOBILE ALLOWANCE,6636
Mar-26,62,FIXED_INCENTIVE ALLOWANCE,1414186
Mar-26,63,FIXED_UNIFORM COST,1300
Mar-26,64,FIXED_FOOD ALLOWANCE,0
Mar-26,65,FIXED_ADDITIONAL ALLOWANCE,31715
Mar-26,66,FIXED_VEHICLE REIMB,3800
Mar-26,67,FIXED_MOBILE REIMB,7912
Mar-26,68,FIXED_TRANSPORT ALLOWANCE,0
Mar-26,69,FIXED_NATIONAL HOLIDAY,41348
Mar-26,70,FIXED_FIXED CONVENYANCE,7000
Mar-26,71,FIXED_SERVICE WEIGHTAGE,68962
Mar-26,72,FIXED_VARIABLE / PERFORMANCE LINKED INCENTIVE,78781
Mar-26,73,FIXED_ATTENDACE AWARD,156586
Mar-26,74,FIXEDGROSS,331219112.4199976
Mar-26,75,BASIC,217242114
Mar-26,76,DA,13835155
Mar-26,77,HRA,25880328
Mar-26,78,CONVEYENCE,13809127
Mar-26,79,WASHING ALLOWANCE,10139915
Mar-26,80,OTHER ALLOWANCE,10659286
Mar-26,81,OVERTIME,39900
Mar-26,82,LEAVE WITH WAGES,10361743
Mar-26,83,EX-GRATIA,0
Mar-26,84,CCA,4907
Mar-26,85,EDUCATIONAL ALLOWANCE,128813
Mar-26,86,MEDICAL ALLOWANCE,19838
Mar-26,87,PAID HOLIDAY,130562
Mar-26,88,SPL ALLOWANCE,1514011
Mar-26,89,GRATUITY,10064
Mar-26,90,BONUS,7001575
Mar-26,91,ATTIRE,4892545
Mar-26,92,MEAL,0
Mar-26,93,LTA,4826675
Mar-26,94,SITE ALLOWANCE,1562782
Mar-26,95,PERFORMANCE ALLOWANCE,0
Mar-26,96,RELIEVING CHARGES,0
Mar-26,97,MOBILE ALLOWANCE,6636
Mar-26,98,INCENTIVE ALLOWANCE,1238767
Mar-26,99,UNIFORM COST,5617913
Mar-26,100,FOOD ALLOWANCE,0
Mar-26,101,ADDITIONAL ALLOWANCE,31638
Mar-26,102,VEHICLE REIMB,7999273
Mar-26,103,MOBILE REIMB,4235032
Mar-26,104,TRANSPORT ALLOWANCE,11678269
Mar-26,105,NATIONAL HOLIDAY,34965
Mar-26,106,FIXED CONVENYANCE,7000
Mar-26,107,SERVICE WEIGHTAGE,57304
Mar-26,108,VARIABLE / PERFORMANCE LINKED INCENTIVE,75257
Mar-26,109,ATTENDACE AWARD,126778
Mar-26,110,OT AMOUNT,1556638
Mar-26,111,WEEKLY OFF,0
Mar-26,112,BASIC DA ARREARS,0
Mar-26,113,OTHER ARREARS,0
Mar-26,114,EXTRA OT,2400
Mar-26,115,TRAVELLING ALLOWANCE,10126678
Mar-26,116,PAID LEAVE,0
Mar-26,117,NATIONAL /FESTIVAL HOLIDAY,0
Mar-26,118,ATTENDANCE ALW,2444316
Mar-26,119,FESTIVAL HOLIDAY,0
Mar-26,120,GROSS AMT,377647798
Mar-26,121,PF,27081131
Mar-26,122,ESIC,1646232
Mar-26,123,PT,728379
Mar-26,124,LWF,119453
Mar-26,125,UNIFORM,15200
Mar-26,126,ADVANCE,1607024
Mar-26,127,TDS,68500
Mar-26,128,EMPLOYEE WELFARE FUND,150510
Mar-26,129,OTHER DEDUCTION,850185
Mar-26,130,FOOD DEDUCTION,1592349
Mar-26,131,MOBILE DEDUCTION,0
Mar-26,132,PROFESSIONAL FEES,0
Mar-26,133,INSURANCE DEDUCTION,17369
Mar-26,134,FINE,0
Mar-26,135,ACCOMODATION,0
Mar-26,136,INSURANCE,44694
Mar-26,137,FLEXI DED,24006
Mar-26,138,FOOD DEDUCTIONS,500355
Mar-26,139,CONVEYANCE ALL DED,27000
Mar-26,140,LAUNDRY CHARGES,0
Mar-26,141,MEAL DEDUCTION,0
Mar-26,142,REFYNE ADVANCE,0
Mar-26,143,TOTALDEDUCTION,114117542
Mar-26,144,NETPAYABLE,263530256
Mar-26,145,BONUS_M,2316558
Mar-26,146,LEAVE_M,3850010
Mar-26,147,OT_M,10721231
Mar-26,148,OTESIC,58791
Mar-26,149,OTNET,10662440
Mar-26,150,FHAMOUNT,859215
Mar-26,151,FHESIC,5277
Mar-26,152,FHNET,853938
Mar-26,153,PHAMOUNT,3973
Mar-26,154,PHESIC,0
Mar-26,155,PHNET,3973
Mar-26,156,PF COMPANY,29335017
Mar-26,157,ESIC COMPANY,7098908
Mar-26,158,LWF COMPANY,254674
Mar-26,159,LEAVE_PROVISION,2714724
Mar-26,160,BONUS_PROVISION,4757883
Mar-26,161,GRATUITY_PROVISION,19482
Mar-26,162,UNIFORM_PROVISION,0
Mar-26,163,ADMIN_FUND_PROVISION,0
Mar-26,164,PAID_HOLIDAY_PROVISION,0
Mar-26,165,CTC,342183331
Mar-26,166,BANK NAME AS PER EMPLOYEE,0
Mar-26,167,BANK BRANCH NAME AS PER EMPLOYEE,0
Mar-26,168,IFS CODE AS PER EMPLOYEE,0
Mar-26,169,BANK ACCOUNT NO AS PER EMPLOYEE,8655936784284715000
Mar-26,170,BANK NAME AS PER PAYMENT,0
Mar-26,171,BANK BRANCH NAME AS PER PAYMENT,0
Mar-26,172,IFS CODE AS PER PAYMENT,0
Mar-26,173,BANK ACCOUNT NO AS PER PAYMENT,8673997572986294000
Mar-26,174,.,4088232988
Mar-26,175,ESIC NO,72770771828336
Mar-26,176,UAN NO,2038474721886171
Mar-26,177,LIN NO,0
Mar-26,178,SALARY STATUS,0
Mar-26,179,REMARK,0
Mar-26,180,AADHAR CARD,12486228420468098
Mar-26,181,ESIC_WCP,36261.25
Mar-26,182,SITEDIVISIONDAYS,560148
Mar-26,183,ESI SUB CODE,0
Mar-26,184,ECR pf,28074138
Mar-26,185,REVISED_BASIC,217214033
Mar-26,186,REVISED_DA,13820562
Mar-26,187,REVISED_ATTENDANCE_ALLOWANCE,174015778
Mar-26,188,REVISED_GROSS,405050371
Mar-26,189,ECR_PF,25844828
Mar-26,190,REVISED_PF,25844828
Mar-26,191,REVISED_OTHER_DEDUCTION,114057350.10999942
Mar-26,192,REVISED_TOTAL_DED,141520334.10999984
Mar-26,193,REVISED_NET_PAYABLE,263530256
Mar-26,194,RULE_APPLIED,0
Mar-26,195,12% OF (REVISED_BASIC+DA),27724151.399999876
Mar-26,196,DIFF (12%_PF vs REVISED_PF),1879323.3999999748
Mar-26,197,REVISED_%,217884.45449999624
Mar-26,198,REVISED_ESIC,1618156
Mar-26,199,ESIC AS PER FUTURE,1618156
Mar-26,200,REVISED_GROSS_NEW,340340458.9999894
Mar-26,201,STATUTORY_EXCL_TOTAL,3208939
Mar-26,202,ESI_PCT_OF_GROSS_NEW,12320.93166548316
Mar-26,203,M8_STATUS,0
Mar-26,204,EXTRA_EXCL,49131751
Mar-26,205,ADJ_WORKING_DAYS,485648.9000038147
Mar-26,206,ADJ_DAYS_OLD_M10,474432
Mar-26,207,MONTHLY_PROJ_BASIC_DA,301378243.6699946
Mar-26,208,REVISED_ATTENDANCE_ALLOW_END,164881798
Mar-26,209,TOTAL_GROSS_PAID,385077647
Mar-26,210,PROJECTED_NET_PAYABLE_FULL_MONTH,344297343.1599952
Mar-26,211,DIFF_NET_vs_PROJECTED,-80767087.1599999
Mar-26,212,IS_BPD_ADJUSTED,0
Mar-26,213,ESI 0.75% OF GROSS_NEW (LIVE),1627619
Mar-26,214,ESI DIFF (0.75%calc - REVISED_ESIC),-74171
Mar-26,215,ESI_GN_TREATMENT,0
Mar-26,216,PROJECTED_GROSS_FULL_MONTH,507589568.4575062
Mar-26,217,PROJ_MINUS_GROSS_DIFF,123613958.45748624
Mar-26,218,FTE_TREATMENT,0
Mar-26,219,PROJ_REVISED_BD,301378243.6699946
Mar-26,220,PF_ECR_CHECK,0
Mar-26,221,HJ_NEW (=GG-HK),120445354
Mar-26,222,HI_NEW (=HJ_NEW-PF-ESI),93069831
Mar-26,224,REVISED_GROSS_NEW_FORMULA,331724944
